workerId,postId,experimentID,taskID,clicks,time,clickorder,clicktime,scenarioTime,why,honestly
"A2AWBDW9V1E9KT","il8zw6wa","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","60971","b3a","60971","60970","why:At least needs to be removed or changed to Only. ","honestly:#iread"
"A1JL8N1PWIFDH2","il9b0o30","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","30659","b3a","30659","30659","why:The assertion is true if those are the only two groups allowed in the room","honestly:#iread"
"A2C84QVRK3KG57","il912ywz","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","35614","b3a","35614","35614","why:Took a guess","honestly:#iread"
"A14MOF7D5EUMH1","il8zp82o","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","6","17194","b3c,b3b,b4a,b4b,b2,b3a","8353,10619,12698,14000,16313,17194","17194","why:","honestly:#iread"
"A3TPW4JUUJDUFI","il90363f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","6","5868","b1,b4b,b4a,b3c,b3b,b3a","2994,3935,4353,4930,5303,5868","5852","why:","honestly:#iread"
"A3NMQ3019X6YE0","il908oo7","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","41772","b3a","41772","41772","why:Because it makes it that you know at least those groups are in the secure lab, for sure.","honestly:#iread"
"A2TXWYY91LRGJG","il91lzmf","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","34747","b3a","34747","34747","why:If removed at least assemtion seems to be true","honestly:#iread"
"A2W547LBD3LRTR","il8zufqm","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","11650","b3a","11650","11650","why:","honestly:#iread"
"A1RV7FL4LT45GM","il8zwb94","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","5","10846","b3b,b3c,bb,b4b,b3a","2798,3113,7341,8038,10846","10846","why: it would cause a syntax error to add a default case with an assertion. .... (enabled or disabled) is set at the time it is initialized, and does not change.","honestly:#ididnt"
"A38HCU1O9OS0C5","il98mxw9","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","4","83047","bb,b1,b2,b3a","49180,71425,76800,83047","83046","why:Because ""at least"" implies there may be more groups.","honestly:#iread"
" A5N6QK76RTR7R","il91ucug","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","31775","b3a","31775","31774","why:Because the specification deals with who may enter the secure lab.","honestly:#iread"
"A1WYZXOTTP17YO","il904qyq","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","228031","b3a","228031","228031","why:The specification is true.","honestly:#iread"
"A3132FK20GHM6L","il96cm70","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","7","67717","bb,b1,b3b,b4b,b4a,b3c,b3a","47501,60749,64093,65765,66573,67069,67717","67717","why:","honestly:#ididnt"
"A34QARS9MSTJ08","il9am18f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","82701","b3a","82701","82701","why:Again, this phrase implies there could be another group, leaving the hole in the assertion.","honestly:#iread"
"AF18OIZ0GWGP2","il92g3za","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","29822","b3a","29822","29822","why:The ""at least"" means that other Groups can be included in located_in and if changed could exclude  other Groups.","honestly:#iread"
"A1OQ3KL56KMQSU","il98u7qn","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","8","88609","b2,b4a,b1,bb,b4b,b3b,b3c,b3a","64305,75554,77994,79188,81214,84901,87459,88609","88609","why:Can say only","honestly:#iread"
"A2R8IV2PWFTY00","il94pjlk","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","6","61835","bb,b3b,b3c,b4a,b4b,b3a","23468,33043,44068,55826,58379,61835","61835","why:It is not exactly the same thing, at least is not the same as exact.","honestly:#iread"
"debug","il8z9xe8","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","1654","b3a","1654","1655","why:","honestly:#ididnt"
"A20NDRGSZZRQF","il94jjho","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","2471","b3a","2471","2471","why:","honestly:#iread"
"AA0AYMAGO1M87","il8zpq4s","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","2","43050","bb,b3a","19902,43050","43050","why:","honestly:#iread"
"A21LYHAOO5P2CC","il90mj2w","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","4","7963","b4a,bb,b3b,b3a","3948,4992,6486,7963","7963","why:","honestly:#ididnt"
"A21EZISIJ3JPSW","il90dtli","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","2","46470","bb,b3a","32463,46470","46471","why:That part would need to be changed to make the statement correct, it makes it so there are other groups that can enter. ","honestly:#iread"
"A3TN3GQAO61BVB","il957esg","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","2","72863","b1,b3a","69563,72863","72863","why:I still say the answer is 1) some. 'At least' was the answer to a previous question and I don't understand it now any more than I did then.","honestly:#iread"
"A175ZTL2OZO9YU","il908oi8","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","3","33036","b4b,b1,b3a","19787,26195,33036","33036","why:","honestly:#iread"
